;_index;_type;_id;_score;_source.date;_source.country;_source.orientation;_source.metadata;_source.keywords;_source.city;_source.rating;_source.county;_source.media;_source.lens;_source.dirname;_source.filename;_source.museum;_source.imported;_source.width;_source.location;_source.state;_source.place;_source.height;_source.md5;_source.placeInterpolated;_source.modified;_source.deleted;_source.found_file_on_disk;long;lat
195;images2;test;6QPDqWwBP8SISckh3LoV;2.6241126;2019-07-29T19:53:53;Hrvatska;Horizontal (normal);True;['Nice'];Unknown;3;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4501.JPG;;2019-08-19;4272;[];Unknown;True;2848;8506a615f77b5b6156bb750f912ed412;True;;;;0.0;0.0
196;images2;test;6gPDqWwBP8SISckh3LpQ;2.6241126;2019-07-30T14:07:12;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4515.JPG;;2019-08-19;4272;[];Unknown;True;2848;8603482c4881bca286cb12f924c04375;True;;;;0.0;0.0
197;images2;test;qAPEqWwBP8SISckhY7wK;2.6241126;2019-08-07T01:50:30;Deutschland;Rotated 180;True;[];Dortmund Barop ;2;Dortmund ;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190807_015030.jpg;;2019-08-19;4032;[7.436111111111112, 51.49305555555556];Nordrhein-Westfalen ;True;3024;3875ccfeaeb463fc2312f837ed07ba2e;;;;;51.49;7.44
198;images2;test;KwPEqWwBP8SISckhSbze;2.6241126;2019-08-07T14:11:57;Deutschland;Horizontal (normal);True;[];Dortmund Barop ;2;Dortmund ;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190807_141158.jpg;;2019-08-19;2640;[7.436424999722222, 51.49294319972223];Nordrhein-Westfalen ;True;1980;512f3302333565a7cdd3216379da76f3;;;;;51.49;7.44
199;images2;test;NQPDqWwBP8SISckh8rts;2.6241126;2019-07-30T14:06:21;Hrvatska;Horizontal (normal);True;['Nice'];Unknown;3;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4513.JPG;;2019-08-19;4272;[];Unknown;True;2848;17cf28f72c94215c13b22c2d639ff888;True;;;;0.0;0.0
200;images2;test;OAPDqWwBP8SISckh9buu;2.6241126;2019-07-30T14:00:13;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4507.JPG;;2019-08-19;4272;[];Unknown;True;2848;7cab4fc42085a57c754c3decf0faf73c;True;;;;0.0;0.0
201;images2;test;PgPDqWwBP8SISckh-bs5;2.6241126;2019-08-03T18:27:33;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4539.JPG;;2019-08-19;4272;[];Unknown;True;2848;f5ff37e6436d0ef3273e1efbec544e36;True;;;;0.0;0.0
202;images2;test;QQPDqWwBP8SISckh-rsd;2.6241126;2019-07-30T14:05:42;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4511.JPG;;2019-08-19;4272;[];Unknown;True;2848;2d1d48fe0c51bc0204e4b1bc15632545;True;;;;0.0;0.0
203;images2;test;QgPDqWwBP8SISckh-rtk;2.6241126;2019-07-30T13:59:40;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4505.JPG;;2019-08-19;4272;[];Unknown;True;2848;6a9c18da946aefbf7f3f9cbcce66914f;True;;;;0.0;0.0
204;images2;test;TQPDqWwBP8SISckh_bsS;2.6241126;2019-07-26T20:06:58;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;Canon EOS 450D -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_4459.JPG;;2019-08-19;4272;[];Unknown;True;2848;f91b920fb7690ad2c67f80edef754cf0;True;;;;0.0;0.0
205;images2;test;DQPEqWwBP8SISckhRLxL;2.6241126;2019-07-26T19:47:56;Hrvatska;Horizontal (normal);True;['Nice'];Unknown;3;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190726_194756.jpg;;2019-08-19;4032;[16.920555555555556, 43.375];Unknown;True;3024;57ca0fb450b2498d37cbd6155870f8e0;True;;;;43.38;16.92
206;images2;test;-gPEqWwBP8SISckhPruX;2.6241126;2019-07-26T19:48:10;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190726_194810.jpg;;2019-08-19;4032;[16.920555555555556, 43.374722222222225];Unknown;True;3024;eaf4e5ce3d2d48ea38ee6daccde93107;True;;;;43.37;16.92
207;images2;test;xQPEqWwBP8SISckhLrv9;2.6241126;2019-07-26T19:49:57;Hrvatska;Rotated 180;True;['Nice'];Unknown;3;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190726_194957.jpg;;2019-08-19;4032;[16.920555555555556, 43.374722222222225];Unknown;True;3024;a9a91b67221d1a8f2c77df94fcf73e35;True;;;;43.37;16.92
208;images2;test;bQPEqWwBP8SISckhB7uU;2.6241126;2019-07-26T19:50:44;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190726_195044.jpg;;2019-08-19;4032;[16.92027777777778, 43.374722222222225];Unknown;True;3024;cf3facdfccfbad334ebd4a48cae26059;True;;;;43.37;16.92
209;images2;test;lQPEqWwBP8SISckhG7u_;2.6241126;2019-07-26T19:50:47;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190726_195047.jpg;;2019-08-19;4032;[16.92027777777778, 43.374722222222225];Unknown;True;3024;72cd98759e925cef2d7d88a33e01086b;True;;;;43.37;16.92
210;images2;test;kwPEqWwBP8SISckhGrsa;2.6241126;2019-07-26T19:50:53;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190726_195053.jpg;;2019-08-19;2640;[16.9204027, 43.37478529972222];Unknown;True;1980;dba7434d1c3c5dec2706000650483eae;True;;;;43.37;16.92
211;images2;test;8gPEqWwBP8SISckhPbsc;2.6241126;2019-07-26T19:51:08;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190726_195108.jpg;;2019-08-19;4032;[16.92027777777778, 43.374722222222225];Unknown;True;3024;94071c71cdafa5cc6aa299eb4fd28dac;True;;;;43.37;16.92
212;images2;test;9QPEqWwBP8SISckhc7y5;2.6241126;2019-07-28T08:26:57;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9605.JPG;;2019-08-19;4032;[16.91901111111111, 43.37662777777778];Unknown;True;3024;1f1ef717e9e98aa22d95d405f51b88be;True;;;;43.38;16.92
213;images2;test;GgPEqWwBP8SISckhfL3A;2.6241126;2019-07-28T08:27:32;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 front camera 2.87mm f/2.2;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9606.JPG;;2019-08-19;3088;[16.919175000000003, 43.37663611111111];Unknown;True;2320;2a196746668bf8c059e30c394a35da9e;True;;;;43.38;16.92
214;images2;test;_wPDqWwBP8SISckh4brc;2.6241126;2019-07-28T08:27:46;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9608.JPG;;2019-08-19;4032;[16.919219444444444, 43.376644444444445];Unknown;True;3024;88412a2716c74f4a8b4c2a446a2b507e;True;;;;43.38;16.92
215;images2;test;PwPDqWwBP8SISckh-buH;2.6241126;2019-08-05T20:38:49;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190805_203849.jpg;;2019-08-19;4032;[16.93027777777778, 43.36805555555556];Unknown;True;3024;b3d964c1889d9f6663d0368c0a9ee6a6;True;;;;43.37;16.93
216;images2;test;JAPDqWwBP8SISckh7rtH;2.6241126;2019-08-05T20:39:02;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190805_203902.jpg;;2019-08-19;4032;[16.93027777777778, 43.36805555555556];Unknown;True;3024;8ecfbf92a0f3865b390a954f4e559851;True;;;;43.37;16.93
217;images2;test;sQPEqWwBP8SISckhKrty;2.6241126;2019-08-05T20:46:17;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190805_204617.jpg;;2019-08-19;4032;[16.923333333333336, 43.37027777777778];Unknown;True;3024;3da736b6968fddfdc10476a5fc02b4f7;True;;;;43.37;16.92
218;images2;test;cQPEqWwBP8SISckhVryh;2.6241126;2019-08-05T20:46:25;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190805_204625.jpg;;2019-08-19;4032;[16.93027777777778, 43.36805555555556];Unknown;True;3024;8ef967a4bf6348a81d0b4813acae673e;True;;;;43.37;16.93
219;images2;test;vgPEqWwBP8SISckhZ7xC;2.6241126;2019-08-05T20:46:40;Hrvatska;Rotated 180;True;['Awesome'];Unknown;5;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190805_204640.jpg;;2019-08-19;4032;[16.93027777777778, 43.36805555555556];Unknown;True;3024;29b334063d0584909915bf7cc3ea7b68;True;;;;43.37;16.93
220;images2;test;vQPEqWwBP8SISckhLbuG;2.6241126;2019-08-04T21:15:14;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190804_211514.jpg;;2019-08-19;4032;[16.91861111111111, 43.37638888888889];Unknown;True;3024;c26f87cd0101e29572204218e8e3e1fb;True;;;;43.38;16.92
221;images2;test;zgPDqWwBP8SISckh1boa;2.6241126;2019-08-04T21:21:30;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190804_212130.jpg;;2019-08-19;4032;[16.920555555555556, 43.374722222222225];Unknown;True;3024;fba3d81aef52ea142ca10040ec126590;True;;;;43.37;16.92
222;images2;test;nAPEqWwBP8SISckhYLyg;2.6241126;2019-08-04T21:28:44;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190804_212844.jpg;;2019-08-19;4032;[16.923055555555557, 43.3725];Unknown;True;3024;5d1a5354c153e307d900d14b21d3c2fa;True;;;;43.37;16.92
223;images2;test;DgPDqWwBP8SISckh5bvD;2.6241126;2019-08-04T21:30:12;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190804_213012.jpg;;2019-08-19;4032;[16.91861111111111, 43.37888888888889];Unknown;True;3024;754f43a1ca44f57e8112523a827030d1;True;;;;43.38;16.92
224;images2;test;BgPEqWwBP8SISckhd73W;2.6241126;2019-08-04T22:31:36;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190804_223136.jpg;;2019-08-19;4032;[16.928611111111113, 43.36833333333333];Unknown;True;3024;acc32a431093460054f51a164289bd8b;True;;;;43.37;16.93
225;images2;test;6gPEqWwBP8SISckhO7ts;2.6241126;2019-07-30T11:01:22;Hrvatska;Rotated 180;True;[];Sućuraj ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9693.JPG;;2019-08-19;4032;[17.188591666666667, 43.125080555555556];Unknown;True;3024;4d90f779d91b18e25fc849417c87e80f;True;;;;43.13;17.19
226;images2;test;yQPEqWwBP8SISckhabwh;2.6241126;2019-07-30T12:39:32;Hrvatska;Rotated 90 CW;True;[];Šiberija Stari Grad ;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190730_123932.jpg;;2019-08-19;4032;[16.598333333333333, 43.18444444444444];Unknown;True;3024;3c6d25d2b7c9493e966cfb4f2ba3319d;True;;;;43.18;16.6
227;images2;test;7QPEqWwBP8SISckhcbys;2.6241126;2019-07-30T12:39:37;Hrvatska;Horizontal (normal);True;['Nice'];Šiberija Stari Grad ;3;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190730_123937.jpg;;2019-08-19;4032;[16.598333333333333, 43.18444444444444];Unknown;True;3024;6c77ef6daa391da6a11ea4c7e5546501;True;;;;43.18;16.6
228;images2;test;pAPEqWwBP8SISckhJbvb;2.6241126;2019-07-30T12:43:47;Hrvatska;Rotated 180;True;[];Njiva Stari Grad ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9694.JPG;;2019-08-19;4032;[16.596591666666665, 43.184219444444444];Unknown;True;3024;0e966f561ee3cc649891410b912672b9;True;;;;43.18;16.6
229;images2;test;kwPEqWwBP8SISckhXryw;2.6241126;2019-07-31T17:54:42;Hrvatska;Rotated 90 CW;True;[];Brela ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9777.JPG;;2019-08-19;4032;[16.929602777777777, 43.36725277777778];Unknown;True;3024;6ee7c79595146065eca868b4a6b00f84;True;;;;43.37;16.93
230;images2;test;FQPDqWwBP8SISckh57vb;2.6241126;2019-07-31T18:14:52;Hrvatska;Rotated 180;True;[];Brela ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9778.JPG;;2019-08-19;4032;[16.93091111111111, 43.36562222222222];Unknown;True;3024;f2e5bad44ffa0bc2011fcb41d674a4c7;True;;;;43.37;16.93
231;images2;test;aQPEqWwBP8SISckhVLzf;2.6241126;2019-08-05T12:11:47;Hrvatska;Horizontal (normal);True;[];Povlja ;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190805_121147.jpg;;2019-08-19;4032;[16.810833333333335, 43.33555555555556];Unknown;True;3024;40d7d4e30db54a302d1d99aafc0a1332;True;;;;43.34;16.81
232;images2;test;JwPEqWwBP8SISckhSbxb;2.6241126;2019-08-05T12:11:57;Hrvatska;Horizontal (normal);True;['Impressive'];Povlja ;4;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190805_121157.jpg;;2019-08-19;4032;[16.810833333333335, 43.33555555555556];Unknown;True;3024;02cbb47dc247ca04696f26cd563a4e23;True;;;;43.34;16.81
233;images2;test;QwPEqWwBP8SISckhTryb;2.6241126;2019-08-05T20:20:51;Hrvatska;Horizontal (normal);True;[];Baška Voda ;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190805_202051.jpg;;2019-08-19;2640;[16.9412097, 43.3602192];Unknown;True;1980;cacaba586b47bebe3f0d5dc2d9d7020e;True;;;;43.36;16.94
234;images2;test;ygPEqWwBP8SISckhabxf;2.6241126;2019-07-30T14:09:32;Hrvatska;Horizontal (normal);True;['Nice'];Priko Stari Grad ;3;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190730_140932.jpg;;2019-08-19;4032;[16.59361111111111, 43.18555555555555];Unknown;True;3024;f9925d93ba5ea1dd552aa1f3dec01f35;True;;;;43.19;16.59
235;images2;test;uQPEqWwBP8SISckhZrxC;2.6241126;2019-07-30T14:29:09;Hrvatska;Horizontal (normal);True;[];Njiva Stari Grad ;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190730_142909.jpg;;2019-08-19;4032;[16.59583333333333, 43.183611111111105];Unknown;True;3024;1db6e5779d76bdd1abac2727f398cc5b;True;;;;43.18;16.6
236;images2;test;ZQPEqWwBP8SISckhA7uA;2.6241126;2019-07-30T14:29:39;Hrvatska;Horizontal (normal);True;['Nice'];Njiva Stari Grad ;3;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190730_142939.jpg;;2019-08-19;4032;[16.59583333333333, 43.183611111111105];Unknown;True;3024;5f69482f624fb113afa3f6ef4daf2795;True;;;;43.18;16.6
237;images2;test;jwPEqWwBP8SISckhGLuu;2.6241126;2019-07-30T14:30:19;Hrvatska;Rotated 180;True;[];Njiva Stari Grad ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9722.JPG;;2019-08-19;4032;[16.595827777777778, 43.18369722222222];Unknown;True;3024;3d20fec84a6af17ef0ba26c9f8a40e94;True;;;;43.18;16.6
238;images2;test;rwPEqWwBP8SISckhKbvF;2.6241126;2019-07-30T14:30:40;Hrvatska;Rotated 180;True;[];Njiva Stari Grad ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9723.JPG;;2019-08-19;4032;[16.595805555555554, 43.18369166666666];Unknown;True;3024;aba8a041463df5955eef0eaefb610b20;True;;;;43.18;16.6
239;images2;test;4wPEqWwBP8SISckhObu6;2.6241126;2019-07-30T14:30:57;Hrvatska;Rotated 180;True;[];Njiva Stari Grad ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9724.JPG;;2019-08-19;4032;[16.595813888888888, 43.183636111111106];Unknown;True;3024;4c7c5c38149b1a7aa68011caab918b83;True;;;;43.18;16.6
240;images2;test;9gPEqWwBP8SISckhPbuZ;2.6241126;2019-07-30T14:31:29;Hrvatska;Rotated 180;True;[];Njiva Stari Grad ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9725.JPG;;2019-08-19;4032;[16.595902777777777, 43.18360833333333];Unknown;True;3024;8b04789f508a5a839b6592dcefda3ccf;True;;;;43.18;16.6
241;images2;test;HgPEqWwBP8SISckhfb1H;2.6241126;2019-07-30T14:45:48;Hrvatska;Horizontal (normal);True;[];Njiva Stari Grad ;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190730_144548.jpg;;2019-08-19;4032;[16.59583333333333, 43.183611111111105];Unknown;True;3024;d119f7fafd0f5065155801feb1b52909;True;;;;43.18;16.6
242;images2;test;mwPEqWwBP8SISckhYLxx;2.6241126;2019-07-30T14:46:12;Hrvatska;Horizontal (normal);True;[];Njiva Stari Grad ;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190730_144612.jpg;;2019-08-19;4032;[16.59583333333333, 43.183611111111105];Unknown;True;3024;77e9c972bf3d73bf66a779fc7cf4fc54;True;;;;43.18;16.6
243;images2;test;3APEqWwBP8SISckhN7s9;2.6241126;2019-07-30T15:09:49;Hrvatska;Rotated 180;True;[];Šiberija Stari Grad ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9726.JPG;;2019-08-19;4032;[16.598627777777775, 43.183791666666664];Unknown;True;3024;c13909a82c4a946fc67a8883d66a7615;True;;;;43.18;16.6
244;images2;test;TQPEqWwBP8SISckhULyD;2.6241126;2019-07-30T13:50:59;Hrvatska;Rotated 180;True;[];Njiva Stari Grad ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9712.JPG;;2019-08-19;4032;[16.595544444444442, 43.18287222222222];Unknown;True;3024;6f8ab6c2d091834c645f9958321387c0;True;;;;43.18;16.6
245;images2;test;_APEqWwBP8SISckhP7sc;2.6241126;2019-07-30T13:53:13;Hrvatska;Rotated 180;True;[];Njiva Stari Grad ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9714.JPG;;2019-08-19;4032;[16.595805555555554, 43.182725];Unknown;True;3024;49986a80e85acb74d3dcff3811bb3f71;True;;;;43.18;16.6
246;images2;test;RQPEqWwBP8SISckhT7wD;2.6241126;2019-07-30T13:54:00;Hrvatska;Rotated 180;True;[];Njiva Stari Grad ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9716.JPG;;2019-08-19;4032;[16.59581111111111, 43.182925];Unknown;True;3024;1319ea159737838269ce054de56c1c8d;True;;;;43.18;16.6
247;images2;test;JQPEqWwBP8SISckhSbwE;2.6241126;2019-07-30T13:56:37;Hrvatska;Rotated 90 CW;True;[];Njiva Stari Grad ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9717.JPG;;2019-08-19;4032;[16.595602777777778, 43.18296944444444];Unknown;True;3024;828da012aaaa00782b19e1e7c216d96d;True;;;;43.18;16.6
248;images2;test;ZgPEqWwBP8SISckhVLxt;2.6241126;2019-07-30T13:58:51;Hrvatska;Horizontal (normal);True;[];Njiva Stari Grad ;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190730_135851.jpg;;2019-08-19;4032;[16.591388888888886, 43.18416666666666];Unknown;True;3024;16dd5dccede3cfe1544e7b1baad995d2;True;;;;43.18;16.59
249;images2;test;BAPEqWwBP8SISckhQbxO;2.6241126;2019-07-30T13:58:55;Hrvatska;Horizontal (normal);True;[];Njiva Stari Grad ;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190730_135856.jpg;;2019-08-19;4032;[16.591388888888886, 43.18416666666666];Unknown;True;3024;b8c9f7fc382b9fedd8441990cf81fc79;True;;;;43.18;16.59
250;images2;test;-APEqWwBP8SISckhPbvr;2.6241126;2019-07-30T14:00:41;Hrvatska;Rotated 90 CW;True;[];Njiva Stari Grad ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9719.JPG;;2019-08-19;4032;[16.595694444444444, 43.182852777777775];Unknown;True;3024;b15a616fb6eb9c1d31c00f30bd74718d;True;;;;43.18;16.6
251;images2;test;agPEqWwBP8SISckhBrsG;2.6241126;2019-07-30T14:00:59;Hrvatska;Rotated 180;True;[];Njiva Stari Grad ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9721.JPG;;2019-08-19;4032;[16.595641666666666, 43.18289444444444];Unknown;True;3024;a28c67caf7e751bf10060e5f69bda1f6;True;;;;43.18;16.6
252;images2;test;RgPEqWwBP8SISckhT7xI;2.6241126;2019-07-30T13:43:11;Hrvatska;Rotated 180;True;[];Njiva Stari Grad ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9702.JPG;;2019-08-19;4032;[16.595158333333334, 43.18377222222222];Unknown;True;3024;d734d504f64a4e35e2cddfd93cea14f8;True;;;;43.18;16.6
253;images2;test;IgPEqWwBP8SISckhSLxo;2.6241126;2019-07-30T13:47:02;Hrvatska;Rotated 90 CW;True;[];Njiva Stari Grad ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9703.JPG;;2019-08-19;4032;[16.595805555555554, 43.182725];Unknown;True;3024;98f46ac09e24d86f86709fa63dce40e9;True;;;;43.18;16.6
